Trading starting				
1996/04/11	"$10,000.00 "			
4 stocks	25%	price >= 30		
Rank A only 				
No commissions			Annual	21.76%
maximum	"$462,786.64 "		1220 	
95%	"$272,229.83 "			
80%	"$209,866.11 "			
20%	"$118,663.82 "			
5%	"$88,775.52 "			
minimum	"$49,413.49 "		1160 	
median	"$158,516.45 "			
mean	"$166,507.00 "		1187 	
geo-mean	"$157,415.65 "			2.75630 

	"$49,413.49 "	4/12/2010	1160	1.59764 
	"$58,561.55 "	4/12/2010	1165	1.76749 
	"$61,209.14 "	4/12/2010	1169	1.81171 
	"$61,504.54 "	4/12/2010	1166	1.81653 
	"$61,508.95 "	4/12/2010	1174	1.81660 
	"$63,448.39 "	4/12/2010	1164	1.84764 
	"$67,012.70 "	4/12/2010	1166	1.90230 
	"$68,677.25 "	4/12/2010	1164	1.92683 
	"$70,046.91 "	4/12/2010	1180	1.94658 
	"$71,060.33 "	4/12/2010	1173	1.96094 
	"$71,645.78 "	4/12/2010	1171	1.96915 
	"$72,755.32 "	4/12/2010	1172	1.98452 
	"$73,550.60 "	4/12/2010	1181	1.99539 
	"$74,704.34 "	4/12/2010	1176	2.01095 
	"$75,329.92 "	4/12/2010	1168	2.01929 
	"$76,724.72 "	4/12/2010	1184	2.03764 
	"$77,620.14 "	4/12/2010	1169	2.04924 
	"$78,824.02 "	4/12/2010	1172	2.06463 
	"$79,498.24 "	4/12/2010	1171	2.07315 
	"$79,619.54 "	4/12/2010	1167	2.07467 
	"$79,773.54 "	4/12/2010	1177	2.07661 
	"$80,012.00 "	4/12/2010	1175	2.07959 
	"$81,443.49 "	4/12/2010	1178	2.09732 
	"$81,997.20 "	4/12/2010	1177	2.10410 
	"$82,469.70 "	4/12/2010	1175	2.10985 
	"$82,655.80 "	4/12/2010	1189	2.11210 
	"$83,028.81 "	4/12/2010	1170	2.11660 
	"$83,139.92 "	4/12/2010	1162	2.11794 
	"$83,231.75 "	4/12/2010	1184	2.11904 
	"$84,339.28 "	4/12/2010	1171	2.13226 
	"$84,399.03 "	4/12/2010	1169	2.13297 
	"$84,455.24 "	4/12/2010	1177	2.13364 
	"$84,602.90 "	4/12/2010	1172	2.13538 
	"$84,735.79 "	4/12/2010	1169	2.13695 
	"$85,523.57 "	4/12/2010	1169	2.14621 
	"$85,934.89 "	4/12/2010	1181	2.15100 
	"$86,007.83 "	4/12/2010	1174	2.15185 
	"$86,284.61 "	4/12/2010	1162	2.15507 
	"$86,385.71 "	4/12/2010	1173	2.15624 
	"$86,563.29 "	4/12/2010	1174	2.15829 
	"$86,737.60 "	4/12/2010	1177	2.16030 
	"$87,038.26 "	4/12/2010	1181	2.16376 
	"$87,426.99 "	4/12/2010	1171	2.16822 
	"$87,433.01 "	4/12/2010	1172	2.16829 
	"$87,543.66 "	4/12/2010	1167	2.16955 
	"$87,716.63 "	4/12/2010	1175	2.17153 
	"$87,749.17 "	4/12/2010	1179	2.17190 
	"$87,871.68 "	4/12/2010	1188	2.17329 
	"$88,545.55 "	4/12/2010	1179	2.18093 
	"$88,775.52 "	4/12/2010	1170	2.18353 
	"$89,012.75 "	4/12/2010	1165	2.18619 
	"$89,382.41 "	4/12/2010	1185	2.19034 
	"$89,397.33 "	4/12/2010	1172	2.19051 
	"$89,871.59 "	4/12/2010	1175	2.19580 
	"$90,212.23 "	4/12/2010	1163	2.19958 
	"$90,419.35 "	4/12/2010	1174	2.20187 
	"$90,606.41 "	4/12/2010	1182	2.20394 
	"$90,795.81 "	4/12/2010	1187	2.20603 
	"$90,846.57 "	4/12/2010	1171	2.20659 
	"$91,006.42 "	4/12/2010	1177	2.20835 
	"$91,169.67 "	4/12/2010	1183	2.21014 
	"$91,180.18 "	4/12/2010	1170	2.21025 
	"$91,565.01 "	4/12/2010	1167	2.21446 
	"$91,698.12 "	4/12/2010	1178	2.21592 
	"$91,772.71 "	4/12/2010	1182	2.21673 
	"$92,050.26 "	4/12/2010	1164	2.21975 
	"$92,278.67 "	4/12/2010	1179	2.22223 
	"$92,596.21 "	4/12/2010	1171	2.22566 
	"$92,701.12 "	4/12/2010	1192	2.22680 
	"$92,928.70 "	4/12/2010	1174	2.22925 
	"$92,971.13 "	4/12/2010	1176	2.22970 
	"$93,193.22 "	4/12/2010	1183	2.23209 
	"$93,623.93 "	4/12/2010	1177	2.23670 
	"$93,676.09 "	4/12/2010	1187	2.23726 
	"$93,866.11 "	4/12/2010	1178	2.23928 
	"$94,364.98 "	4/12/2010	1183	2.24458 
	"$94,366.84 "	4/12/2010	1180	2.24460 
	"$94,442.11 "	4/12/2010	1182	2.24540 
	"$95,592.94 "	4/12/2010	1170	2.25751 
	"$95,801.75 "	4/12/2010	1171	2.25970 
	"$95,827.40 "	4/12/2010	1178	2.25996 
	"$96,528.68 "	4/12/2010	1174	2.26726 
	"$96,529.65 "	4/12/2010	1170	2.26727 
	"$96,905.99 "	4/12/2010	1184	2.27116 
	"$97,091.84 "	4/12/2010	1165	2.27307 
	"$97,666.72 "	4/12/2010	1182	2.27898 
	"$97,702.01 "	4/12/2010	1176	2.27934 
	"$97,778.99 "	4/12/2010	1174	2.28012 
	"$97,868.81 "	4/12/2010	1180	2.28104 
	"$98,349.40 "	4/12/2010	1170	2.28594 
	"$98,359.85 "	4/12/2010	1168	2.28605 
	"$98,384.56 "	4/12/2010	1186	2.28630 
	"$98,587.58 "	4/12/2010	1178	2.28836 
	"$98,671.06 "	4/12/2010	1180	2.28921 
	"$99,159.68 "	4/12/2010	1184	2.29415 
	"$99,679.62 "	4/12/2010	1190	2.29938 
	"$99,720.70 "	4/12/2010	1181	2.29979 
	"$99,764.83 "	4/12/2010	1184	2.30023 
	"$100,146.31 "	4/12/2010	1175	2.30405 
	"$100,475.76 "	4/12/2010	1175	2.30733 
