Trading starting				
1996/04/11	"$10,000.00 "			
4 stocks	$0.25 	price >= 30		
Rank A only 			Margin	160%
No commissions			Annual	34.06%
maximum	"$3,555,934.54 "		1217 	
95%	"$1,447,551.91 "			
80%	"$962,821.58 "			
20%	"$375,229.89 "			
5%	"$245,115.63 "			
minimum	"$108,172.69 "		1155 	
median	"$598,117.89 "			
mean	"$701,811.03 "		1186 	
geo-mean	"$605,366.09 "			4.10325 

	"$108,172.69 "	4/12/2010	1173	2.38114 
	"$125,582.21 "	4/12/2010	1168	2.53038 
	"$137,031.32 "	4/12/2010	1171	2.61762 
	"$137,081.37 "	4/12/2010	1160	2.61799 
	"$145,270.31 "	4/12/2010	1166	2.67601 
	"$147,734.04 "	4/12/2010	1163	2.69283 
	"$161,055.63 "	4/12/2010	1195	2.77916 
	"$161,657.73 "	4/12/2010	1171	2.78290 
	"$169,725.96 "	4/12/2010	1155	2.83160 
	"$170,593.48 "	4/12/2010	1170	2.83670 
	"$171,797.86 "	4/12/2010	1174	2.84373 
	"$181,131.57 "	4/12/2010	1170	2.89664 
	"$182,895.39 "	4/12/2010	1181	2.90633 
	"$184,412.50 "	4/12/2010	1183	2.91459 
	"$186,975.81 "	4/12/2010	1174	2.92839 
	"$187,419.97 "	4/12/2010	1179	2.93077 
	"$195,407.52 "	4/12/2010	1185	2.97250 
	"$195,794.32 "	4/12/2010	1173	2.97448 
	"$196,121.61 "	4/12/2010	1189	2.97615 
	"$197,406.70 "	4/12/2010	1172	2.98268 
	"$197,548.76 "	4/12/2010	1166	2.98340 
	"$198,009.77 "	4/12/2010	1168	2.98573 
	"$198,831.12 "	4/12/2010	1170	2.98987 
	"$203,574.24 "	4/12/2010	1178	3.01345 
	"$204,079.66 "	4/12/2010	1165	3.01593 
	"$204,315.75 "	4/12/2010	1175	3.01708 
	"$205,497.44 "	4/12/2010	1165	3.02285 
	"$209,852.78 "	4/12/2010	1180	3.04382 
	"$212,160.94 "	4/12/2010	1183	3.05476 
	"$213,376.31 "	4/12/2010	1175	3.06047 
	"$215,203.53 "	4/12/2010	1187	3.06900 
	"$216,048.37 "	4/12/2010	1172	3.07292 
	"$217,273.43 "	4/12/2010	1171	3.07857 
	"$217,490.01 "	4/12/2010	1163	3.07957 
	"$217,980.42 "	4/12/2010	1184	3.08182 
	"$218,944.00 "	4/12/2010	1176	3.08623 
	"$219,314.89 "	4/12/2010	1174	3.08792 
	"$219,494.76 "	4/12/2010	1166	3.08874 
	"$220,729.97 "	4/12/2010	1170	3.09435 
	"$221,300.58 "	4/12/2010	1185	3.09694 
	"$224,435.60 "	4/12/2010	1175	3.11100 
	"$224,485.30 "	4/12/2010	1166	3.11123 
	"$228,215.37 "	4/12/2010	1174	3.12770 
	"$228,443.82 "	4/12/2010	1177	3.12871 
	"$231,637.62 "	4/12/2010	1175	3.14259 
	"$232,653.35 "	4/12/2010	1185	3.14696 
	"$235,357.62 "	4/12/2010	1162	3.15852 
	"$237,509.50 "	4/12/2010	1179	3.16762 
	"$239,300.22 "	4/12/2010	1173	3.17513 
	"$245,115.63 "	4/12/2010	1175	3.19914 
	"$246,924.34 "	4/12/2010	1169	3.20650 
	"$250,939.42 "	4/12/2010	1176	3.22263 
	"$251,622.40 "	4/12/2010	1179	3.22534 
	"$253,628.96 "	4/12/2010	1177	3.23329 
	"$256,619.90 "	4/12/2010	1179	3.24501 
	"$257,484.94 "	4/12/2010	1169	3.24838 
	"$258,639.64 "	4/12/2010	1187	3.25285 
	"$259,110.81 "	4/12/2010	1185	3.25467 
	"$262,780.46 "	4/12/2010	1180	3.26873 
	"$264,113.92 "	4/12/2010	1167	3.27380 
	"$265,300.12 "	4/12/2010	1179	3.27828 
	"$265,741.50 "	4/12/2010	1163	3.27994 
	"$265,956.54 "	4/12/2010	1167	3.28075 
	"$266,202.16 "	4/12/2010	1173	3.28167 
	"$266,359.45 "	4/12/2010	1184	3.28226 
	"$267,179.71 "	4/12/2010	1170	3.28534 
	"$267,498.40 "	4/12/2010	1173	3.28653 
	"$268,613.80 "	4/12/2010	1190	3.29069 
	"$273,176.24 "	4/12/2010	1169	3.30753 
	"$273,859.55 "	4/12/2010	1191	3.31003 
	"$274,190.71 "	4/12/2010	1176	3.31124 
