Trading starting				
4/11/1996	"$10,000.00 "			
6 stocks	17%			
Rank A only				
No commissions				
maximum	"$104,639.36 "		"2,049 "	
95%	"$57,542.75 "			
80%	"$43,807.31 "			
20%	"$24,775.53 "			
5%	"$18,738.04 "			
minimum	"$8,257.87 "		"1,969 "	
median	"$32,925.18 "			
mean	"$34,865.31 "		"2,013 "	
geo-mean	"$32,873.56 "			1.19008 

	"$8,257.87 "	4/12/2010	1982	-0.191418548
	"$11,157.79 "	4/12/2010	1972	0.109553206
	"$13,315.04 "	4/12/2010	1996	0.286309307
	"$14,061.84 "	4/12/2010	1984	0.340879493
	"$14,144.61 "	4/12/2010	1989	0.346748522
	"$14,368.02 "	4/12/2010	1981	0.362419675
	"$14,857.57 "	4/12/2010	1991	0.395924406
	"$14,948.89 "	4/12/2010	2008	0.402052128
	"$15,135.78 "	4/12/2010	1984	0.414476261
	"$15,338.89 "	4/12/2010	1980	0.427806262
	"$15,409.36 "	4/12/2010	2001	0.432389879
	"$15,611.93 "	4/12/2010	2003	0.445450093
	"$15,788.10 "	4/12/2010	1992	0.456671282
	"$15,971.29 "	4/12/2010	1975	0.468207741
	"$16,224.73 "	4/12/2010	1988	0.48395179
	"$16,254.29 "	4/12/2010	1997	0.485771888
	"$16,429.36 "	4/12/2010	2018	0.496484783
	"$16,743.45 "	4/12/2010	1986	0.515421918
	"$16,817.14 "	4/12/2010	2005	0.519813321
	"$16,830.23 "	4/12/2010	1993	0.520591371
	"$16,852.49 "	4/12/2010	1992	0.521913105
	"$16,961.70 "	4/12/2010	1996	0.528372661
	"$17,034.91 "	4/12/2010	1998	0.532679526
	"$17,146.09 "	4/12/2010	2008	0.539185111
	"$17,177.32 "	4/12/2010	1990	0.541004773
	"$17,199.80 "	4/12/2010	1997	0.542312655
	"$17,238.45 "	4/12/2010	2003	0.544557068
	"$17,309.72 "	4/12/2010	1986	0.548682925
	"$17,380.27 "	4/12/2010	1997	0.552750295
	"$17,442.64 "	4/12/2010	2016	0.556332503
	"$17,518.37 "	4/12/2010	1993	0.560665231
	"$17,596.73 "	4/12/2010	2010	0.56512779
	"$17,636.87 "	4/12/2010	1993	0.567406651
	"$17,656.41 "	4/12/2010	2025	0.568513745
	"$17,716.75 "	4/12/2010	1994	0.571925257
	"$17,756.51 "	4/12/2010	2014	0.574166986
	"$17,793.36 "	4/12/2010	1992	0.576240067
	"$17,897.21 "	4/12/2010	1992	0.58205952
	"$18,047.49 "	4/12/2010	2010	0.590421677
	"$18,081.12 "	4/12/2010	2008	0.59228323
	"$18,223.18 "	4/12/2010	1993	0.600109178
	"$18,353.91 "	4/12/2010	2002	0.607257545
	"$18,355.30 "	4/12/2010	1983	0.607333096
	"$18,367.44 "	4/12/2010	1990	0.607994205
	"$18,429.66 "	4/12/2010	1988	0.611376034
	"$18,450.32 "	4/12/2010	2016	0.612496667
	"$18,504.38 "	4/12/2010	2013	0.615422383
	"$18,649.88 "	4/12/2010	2010	0.623254815
	"$18,676.10 "	4/12/2010	2014	0.624659483
	"$18,738.04 "	4/12/2010	2001	0.627970855
	"$18,798.52 "	4/12/2010	1996	0.631193179
	"$18,802.92 "	4/12/2010	1999	0.631426854
	"$18,836.39 "	4/12/2010	2004	0.633205383
	"$18,896.90 "	4/12/2010	1969	0.636412935
	"$18,945.08 "	4/12/2010	2013	0.638959041
	"$18,982.41 "	4/12/2010	2027	0.640927769
	"$18,986.77 "	4/12/2010	1984	0.641157578
	"$18,989.53 "	4/12/2010	2012	0.641302741
	"$19,017.33 "	4/12/2010	2002	0.642765482
	"$19,213.83 "	4/12/2010	1984	0.653045415
	"$19,226.11 "	4/12/2010	2018	0.653683944
	"$19,252.16 "	4/12/2010	2007	0.65503832
	"$19,294.90 "	4/12/2010	2004	0.657255749
	"$19,340.11 "	4/12/2010	2016	0.659596092
	"$19,379.37 "	4/12/2010	2014	0.661623955
	"$19,524.47 "	4/12/2010	2009	0.669083635
	"$19,530.85 "	4/12/2010	1996	0.669410023
	"$19,596.22 "	4/12/2010	2035	0.672751694
	"$19,666.28 "	4/12/2010	1988	0.676320485
	"$19,763.59 "	4/12/2010	2025	0.681256305
	"$19,783.26 "	4/12/2010	2019	0.682251236
	"$19,835.27 "	4/12/2010	2016	0.684876613
	"$19,924.71 "	4/12/2010	2017	0.689375632
	"$19,938.52 "	4/12/2010	2015	0.690068546
	"$19,959.81 "	4/12/2010	2008	0.691135749
	"$19,988.14 "	4/12/2010	2008	0.692554073
	"$20,047.09 "	4/12/2010	2012	0.6954987
	"$20,104.87 "	4/12/2010	2005	0.698377002
	"$20,234.47 "	4/12/2010	2007	0.704802402
	"$20,318.42 "	4/12/2010	1990	0.708942667
	"$20,397.40 "	4/12/2010	1999	0.712822191
	"$20,423.69 "	4/12/2010	1978	0.714110345
	"$20,423.82 "	4/12/2010	1986	0.714116554
	"$20,427.76 "	4/12/2010	2027	0.71430952
	"$20,458.38 "	4/12/2010	2007	0.715807247
	"$20,482.33 "	4/12/2010	1999	0.716977253
	"$20,525.15 "	4/12/2010	2008	0.719065704
	"$20,583.75 "	4/12/2010	1995	0.721916796
	"$20,599.15 "	4/12/2010	1999	0.722664672
	"$20,656.76 "	4/12/2010	1992	0.72545776
	"$20,661.62 "	4/12/2010	2017	0.725692599
	"$20,674.90 "	4/12/2010	2012	0.726335376
	"$20,715.53 "	4/12/2010	2002	0.728298462
	"$20,733.45 "	4/12/2010	1999	0.729163434
	"$20,775.29 "	4/12/2010	1987	0.731179299
	"$20,780.72 "	4/12/2010	2004	0.731440652
	"$20,782.90 "	4/12/2010	1992	0.731545481
	"$20,800.32 "	4/12/2010	2000	0.732383218
	"$20,856.67 "	4/12/2010	1995	0.735088847
	"$20,879.37 "	4/12/2010	1987	0.736176589
	"$20,880.28 "	4/12/2010	1992	0.736220216
	"$20,970.82 "	4/12/2010	2000	0.740546996
	"$20,998.84 "	4/12/2010	1978	0.741882
	"$21,127.14 "	4/12/2010	2024	0.747973346
	"$21,150.47 "	4/12/2010	2014	0.749077062
	"$21,170.31 "	4/12/2010	2004	0.750014569
	"$21,187.62 "	4/12/2010	2006	0.750831843
	"$21,204.18 "	4/12/2010	2032	0.751613305
	"$21,303.37 "	4/12/2010	2016	0.756280388
	"$21,338.86 "	4/12/2010	1999	0.757944755
	"$21,402.02 "	4/12/2010	2001	0.760900012
