Trading starting				
1996/04/11	"$10,000.00 "			
5 stocks	20%	price >= 30		
Rank A-D				
No commissions			Annual	17.71%
maximum	"$315,689.04 "		1957 	
95%	"$173,306.89 "			
80%	"$133,749.42 "			
20%	"$72,401.96 "			
5%	"$55,908.37 "			
minimum	"$31,695.21 "		1842 	
median	"$96,615.72 "			
mean	"$104,432.36 "		1906 	
geo-mean	"$98,064.70 "			2.28304 

	"$31,695.21 "	4/5/2010	1888	1.15358 
	"$35,147.18 "	4/9/2010	1865	1.25696 
	"$36,366.83 "	4/9/2010	1880	1.29107 
	"$38,405.48 "	4/12/2010	1877	1.34561 
	"$39,430.59 "	4/6/2010	1890	1.37196 
	"$41,211.71 "	4/12/2010	1877	1.41614 
	"$41,298.97 "	4/12/2010	1917	1.41825 
	"$41,503.60 "	4/5/2010	1896	1.42320 
	"$41,542.07 "	4/12/2010	1868	1.42412 
	"$41,943.27 "	4/12/2010	1885	1.43373 
	"$42,486.45 "	4/12/2010	1886	1.44660 
	"$43,033.66 "	4/12/2010	1895	1.45940 
	"$43,692.64 "	4/9/2010	1887	1.47459 
	"$44,701.36 "	4/12/2010	1889	1.49742 
	"$45,381.21 "	4/12/2010	1869	1.51251 
	"$45,996.64 "	4/12/2010	1900	1.52598 
	"$47,223.86 "	4/5/2010	1879	1.55231 
	"$47,336.22 "	4/12/2010	1899	1.55469 
	"$48,830.18 "	4/5/2010	1885	1.58576 
	"$49,633.58 "	4/12/2010	1876	1.60208 
	"$49,675.48 "	4/9/2010	1868	1.60293 
	"$49,915.32 "	4/12/2010	1894	1.60774 
	"$50,931.74 "	4/12/2010	1894	1.62790 
	"$51,306.10 "	4/12/2010	1898	1.63522 
	"$51,326.02 "	4/6/2010	1878	1.63561 
	"$51,578.10 "	4/9/2010	1892	1.64051 
	"$51,602.26 "	4/9/2010	1886	1.64098 
	"$51,678.62 "	4/9/2010	1880	1.64246 
	"$52,348.14 "	4/12/2010	1871	1.65533 
	"$52,646.94 "	4/6/2010	1917	1.66102 
	"$52,658.18 "	4/9/2010	1885	1.66124 
	"$53,007.81 "	4/9/2010	1877	1.66785 
	"$53,661.39 "	4/12/2010	1896	1.68011 
	"$53,801.10 "	4/12/2010	1880	1.68271 
	"$53,801.68 "	4/6/2010	1881	1.68272 
	"$53,964.33 "	4/12/2010	1881	1.68574 
	"$53,967.08 "	4/12/2010	1893	1.68579 
	"$54,161.91 "	4/9/2010	1883	1.68939 
	"$54,272.19 "	4/12/2010	1879	1.69143 
	"$54,634.44 "	4/12/2010	1873	1.69808 
	"$55,143.10 "	4/12/2010	1866	1.70735 
	"$55,261.23 "	4/9/2010	1888	1.70949 
	"$55,359.72 "	4/12/2010	1896	1.71127 
	"$55,457.93 "	4/5/2010	1885	1.71304 
	"$55,512.41 "	4/5/2010	1873	1.71402 
	"$55,577.97 "	4/9/2010	1892	1.71520 
	"$55,602.24 "	4/6/2010	1901	1.71564 
	"$55,628.74 "	4/6/2010	1888	1.71611 
	"$55,644.30 "	4/12/2010	1930	1.71639 
	"$55,908.37 "	4/9/2010	1891	1.72113 
	"$56,075.09 "	4/6/2010	1886	1.72411 
	"$56,314.84 "	4/5/2010	1879	1.72837 
	"$56,456.02 "	4/6/2010	1893	1.73088 
	"$56,576.01 "	4/12/2010	1892	1.73300 
	"$56,623.08 "	4/12/2010	1899	1.73383 
	"$56,637.06 "	4/9/2010	1894	1.73408 
	"$56,684.05 "	4/12/2010	1881	1.73491 
	"$56,754.81 "	4/12/2010	1882	1.73616 
	"$57,015.43 "	4/6/2010	1892	1.74074 
	"$57,017.14 "	4/9/2010	1895	1.74077 
	"$57,109.04 "	4/12/2010	1900	1.74238 
	"$57,269.89 "	4/2/2010	1873	1.74519 
	"$57,440.31 "	4/5/2010	1889	1.74816 
	"$57,747.81 "	4/12/2010	1892	1.75350 
	"$57,799.71 "	4/6/2010	1887	1.75440 
	"$57,946.44 "	4/9/2010	1891	1.75693 
	"$58,379.29 "	4/9/2010	1906	1.76438 
	"$58,532.86 "	4/12/2010	1903	1.76700 
	"$58,563.37 "	4/9/2010	1895	1.76752 
	"$59,031.22 "	4/12/2010	1867	1.77548 
	"$59,150.40 "	4/6/2010	1905	1.77750 
	"$59,159.58 "	4/12/2010	1875	1.77765 
	"$59,345.17 "	4/9/2010	1887	1.78079 
	"$59,761.87 "	4/6/2010	1913	1.78778 
	"$59,784.14 "	4/6/2010	1874	1.78816 
	"$59,868.66 "	4/12/2010	1911	1.78957 
	"$59,952.31 "	4/12/2010	1914	1.79096 
	"$60,113.05 "	4/12/2010	1888	1.79364 
	"$60,169.17 "	4/9/2010	1886	1.79457 
	"$60,193.58 "	4/9/2010	1879	1.79498 
	"$60,288.95 "	4/12/2010	1882	1.79656 
	"$60,337.06 "	4/9/2010	1901	1.79736 
	"$60,495.96 "	4/6/2010	1903	1.79999 
	"$60,533.26 "	4/12/2010	1900	1.80061 
	"$60,577.71 "	4/12/2010	1896	1.80134 
	"$61,049.93 "	4/12/2010	1904	1.80911 
	"$61,171.68 "	4/12/2010	1914	1.81110 
	"$61,268.89 "	4/12/2010	1889	1.81269 
	"$61,271.82 "	4/12/2010	1892	1.81273 
	"$61,274.88 "	4/9/2010	1891	1.81278 
	"$61,367.57 "	4/12/2010	1877	1.81430 
	"$61,603.05 "	4/12/2010	1880	1.81813 
	"$61,607.37 "	4/12/2010	1894	1.81820 
	"$61,889.80 "	4/9/2010	1885	1.82277 
	"$61,973.33 "	4/12/2010	1899	1.82412 
	"$62,154.53 "	4/9/2010	1893	1.82704 
	"$62,210.83 "	4/12/2010	1889	1.82794 
	"$62,372.21 "	4/12/2010	1882	1.83053 
	"$62,392.23 "	4/6/2010	1890	1.83086 
	"$62,686.08 "	4/12/2010	1858	1.83555 
	"$62,765.88 "	4/12/2010	1915	1.83683 
	"$62,799.44 "	4/9/2010	1893	1.83736 
	"$62,833.84 "	4/6/2010	1895	1.83791 
	"$62,925.83 "	4/12/2010	1864	1.83937 
	"$62,992.40 "	4/9/2010	1888	1.84043 
	"$63,220.99 "	4/9/2010	1903	1.84405 
	"$63,362.53 "	4/6/2010	1909	1.84629 
	"$63,379.54 "	4/9/2010	1879	1.84656 
	"$63,497.58 "	4/9/2010	1896	1.84842 
	"$63,614.01 "	4/12/2010	1883	1.85025 
	"$63,616.65 "	4/9/2010	1898	1.85029 
	"$63,808.72 "	4/12/2010	1888	1.85330 
	"$63,904.23 "	4/6/2010	1894	1.85480 
	"$64,310.93 "	4/12/2010	1898	1.86114 
	"$64,444.42 "	4/6/2010	1888	1.86322 
	"$64,530.15 "	4/6/2010	1898	1.86455 
	"$64,836.66 "	4/6/2010	1896	1.86929 
	"$65,143.87 "	4/12/2010	1890	1.87401 
	"$65,167.35 "	4/12/2010	1896	1.87437 
	"$65,372.03 "	4/12/2010	1887	1.87751 
	"$65,425.40 "	4/12/2010	1898	1.87833 
